client_id,start,step_1,step_2,step_3,confirm
4055971,1,1,1,1,1
4056112,2,2,2,1,2
4056116,1,1,1,1,1
4056123,1,2,1,1,1
4056221,1,1,1,1,1
4056698,1,1,0,0,0
4056749,1,1,1,1,2
4056755,3,2,1,1,1
4056772,1,1,1,1,2
4056801,2,1,1,1,1
4056834,1,0,0,0,0
4056860,2,1,1,1,1
4056938,1,1,1,1,1
4057075,2,1,1,1,1
4057120,1,1,1,1,2
4057134,2,2,1,1,1
4057224,1,1,1,1,2
4057254,12,1,1,0,0
4057296,1,1,1,1,1
4057362,5,5,8,1,0
4057424,2,1,1,1,1
4057461,1,1,1,1,1
4057524,1,1,1,1,1
4057791,1,0,0,0,0
4057879,1,1,1,1,1
4057938,1,1,1,1,1
4058168,3,2,2,0,0
4058187,1,1,1,1,1
4058202,2,5,5,2,2
4058304,1,1,0,0,0
4058378,1,1,1,1,1
4058434,2,1,1,0,0
4058481,2,1,1,2,0
4058574,3,2,1,1,0
4058768,1,1,1,1,1
4058772,1,1,1,1,3
4058793,1,1,1,1,1
4058796,1,1,1,1,1
4058807,9,4,2,0,0
4058833,3,2,2,0,0
4058896,2,1,1,1,1
4058987,1,0,0,0,0
4059081,3,4,3,2,1
4059114,1,2,3,2,1
4059135,1,0,0,0,0
4059219,1,2,2,1,1
4059220,3,1,1,1,1
4059279,1,1,1,1,1
4059376,2,5,4,1,1
4059428,1,1,1,1,1
4059442,1,1,1,1,1
4059496,1,1,1,1,1
4059559,1,1,1,1,1
4059578,1,2,3,0,0
4059611,1,1,2,2,1
4059624,2,1,1,1,1
4059744,1,1,1,1,1
4059792,1,2,2,1,1
4059819,1,2,2,1,1
4059862,1,1,1,1,2
4059897,2,2,1,1,1
4060120,1,1,1,0,1
4060286,4,2,0,0,0
4060334,1,1,1,1,1
4060503,2,1,1,1,1
4060581,1,1,1,1,1
4060649,4,1,2,3,1
4060682,1,1,1,1,1
4060747,1,1,2,2,1
4060775,1,1,1,1,2
4060788,1,1,1,1,0
4060800,4,0,0,0,0
4060801,9,1,0,0,0
4060882,2,2,1,1,1
4060943,2,2,2,1,1
4060998,1,1,1,1,1
4061008,2,2,1,1,1
4061038,3,0,0,0,0
4061041,1,0,0,0,0
4061104,1,1,1,1,1
4061196,1,1,1,1,1
4061214,1,2,1,1,0
4061217,1,1,1,1,1
4061315,3,1,1,1,1
4061320,2,0,0,0,0
4061344,1,0,0,0,0
4061506,2,2,3,3,1
4061641,5,4,3,1,0
4061675,1,0,0,0,0
4061765,1,1,1,1,1
4061787,2,0,0,0,0
4061878,1,1,1,1,1
4061908,2,2,1,1,3
4061962,2,2,2,2,1
4061978,1,0,0,0,0
4062019,2,0,0,0,0
4062070,2,1,1,1,1
4062362,1,1,1,1,1
4062425,1,1,1,1,1
4062485,2,1,1,1,1
4062529,2,1,1,1,1
4062570,1,0,0,0,0
4062578,2,2,1,1,2
4062741,1,1,1,1,1
4062868,0,0,0,0,2
4062876,1,1,1,1,1
4063015,1,1,1,1,1
4063037,1,1,1,1,1
4063057,1,1,1,1,1
4063257,3,1,1,1,1
4063373,1,0,0,0,0
4063405,2,2,1,1,1
4063413,3,2,1,1,1
4063626,1,1,1,1,1
4063683,1,1,1,1,1
4063707,4,0,0,0,0
4063853,1,1,1,1,1
4063880,2,2,2,1,1
4063927,1,1,1,1,1
4063999,0,2,1,1,1
4064024,2,2,2,0,0
4064116,4,4,1,1,1
4064154,3,2,1,1,1
4064187,1,1,1,1,1
4064411,1,1,1,1,1
4064505,1,1,1,1,1
4064563,1,1,1,1,3
4064635,4,2,2,2,1
4064661,1,1,1,1,1
4064683,2,2,0,0,2
4064940,2,2,1,1,2
4064969,1,1,1,1,1
4065016,1,1,1,1,1
4065052,1,1,1,1,1
4065099,1,0,0,0,0
4065278,1,1,1,1,1
4065326,2,1,0,0,0
4065706,1,1,1,1,1
4065747,1,1,1,1,1
4065760,1,1,1,1,5
4065821,5,3,2,1,1
4065831,2,3,3,3,1
4065842,2,1,1,1,0
4065873,2,2,1,0,0
4065942,5,1,1,1,0
4065953,2,3,2,1,1
4065981,1,1,1,0,0
4066194,2,1,1,1,1
4066207,1,1,1,1,1
4066280,1,1,1,1,1
4066346,2,2,1,1,0
4066351,9,0,0,0,0
4066551,1,1,1,1,1
4066643,2,3,1,1,1
4066720,1,1,1,1,1
4066789,2,2,2,1,1
4066795,1,1,1,1,1
4066835,1,1,1,1,1
4066932,2,0,0,0,0
4066934,4,3,0,0,0
4067044,1,1,1,1,2
4067275,1,1,1,1,1
4067631,1,1,1,1,0
4067691,1,1,1,1,1
4067879,1,0,0,0,0
4067895,1,1,1,1,1
4067931,3,2,2,2,1
4068000,3,3,1,1,1
4068002,1,1,1,1,1
4068066,1,1,1,1,1
4068410,5,3,1,1,1
4068684,1,1,1,1,2
4068744,1,1,1,1,1
4068754,4,0,0,0,0
4068771,1,1,1,1,1
4069058,1,0,0,0,0
4069070,1,1,1,1,1
4069169,1,1,1,1,1
4069267,1,1,1,1,0
4069319,2,1,1,1,1
4069324,1,1,2,1,1
4069336,2,1,1,1,0
4069427,4,2,2,2,1
4069568,4,4,4,0,0
4069580,1,1,1,1,1
4069759,2,2,2,2,1
4069835,4,4,1,1,1
4069903,1,1,1,1,0
4069934,0,1,1,1,1
4069950,2,2,1,1,3
4069973,2,1,1,1,1
4069993,1,1,1,1,1
4070153,5,4,3,1,1
4070311,1,1,1,1,4
4070381,1,1,1,1,3
4070409,1,1,1,1,3
4070481,1,1,1,1,1
4070558,1,1,1,1,1
4070588,1,1,1,1,1
4070618,1,1,1,1,1
4070629,1,1,1,1,2
4070645,1,1,1,1,1
4070726,4,1,1,0,0
4070732,2,1,1,1,1
4070780,1,1,1,1,1
4070915,1,1,1,1,1
4071184,2,1,1,1,0
4071213,2,1,1,1,0
4071423,7,1,1,1,1
4071451,1,1,1,1,1
4071459,2,1,0,0,0
4071492,4,2,1,1,1
4071507,3,2,2,1,0
4071532,1,2,1,1,1
4071571,2,0,0,0,0
4071575,0,0,0,0,10
4071728,3,2,2,2,0
4071963,2,1,1,0,0
4071978,1,1,1,1,1
4072010,1,1,1,1,1
4072319,1,1,1,1,1
4072410,1,1,1,1,1
4072411,1,1,1,1,1
4072435,3,2,1,1,2
4072704,1,1,1,1,1
4072816,1,1,1,1,1
4072836,13,0,0,0,0
4072953,1,1,1,1,1
4072973,1,1,1,1,1
4073081,4,1,1,1,0
4073140,1,1,1,1,1
4073287,2,0,0,0,0
4073329,1,0,0,0,0
4073402,1,1,1,1,2
4073412,2,1,1,1,1
4073518,1,1,1,1,1
4073537,1,1,1,1,3
4073555,1,1,1,1,1
4073560,1,1,1,1,1
4073639,4,1,0,0,0
4073781,2,2,3,4,1
4074141,2,0,0,0,0
4074198,2,1,2,2,1
4074233,1,1,1,1,1
4074277,4,4,3,1,1
4074508,2,1,0,0,0
4074599,7,4,2,2,2
4074779,1,1,1,1,1
4074905,1,1,1,0,0
4075044,2,1,1,0,0
4075224,2,1,1,1,0
4075251,1,1,1,1,1
4075274,2,1,0,0,0
4075345,1,1,1,1,1
4075374,2,1,1,1,0
4075437,0,0,0,0,1
4075487,1,1,1,1,1
4075598,1,1,1,1,1
4075614,1,1,1,1,1
4075620,3,4,0,0,0
4075696,1,1,1,1,1
4075701,7,2,2,2,0
4075714,2,0,0,0,0
4075773,2,3,2,2,2
4075792,4,1,1,1,1
4075812,1,1,1,1,1
4075832,1,1,1,1,2
4076076,1,1,1,1,1
4076085,3,3,3,3,0
4076326,1,1,0,0,0
4076427,1,0,0,0,0
4076776,1,1,1,1,1
4076848,3,3,0,0,0
4076937,5,0,0,0,0
4077044,1,1,1,1,2
4077074,1,1,1,1,1
4077138,1,1,1,1,5
4077156,5,1,0,0,0
4077197,2,1,2,3,2
4077223,2,1,1,1,1
4077308,2,0,0,0,0
4077342,2,1,1,1,1
4077369,1,1,1,1,1
4077378,3,1,1,1,1
4077390,4,0,0,0,0
4077507,1,1,1,1,0
4077516,1,1,1,1,1
4077609,1,1,1,1,1
4077612,2,3,1,0,0
4077680,1,2,2,1,1
4078157,1,1,1,1,1
4078275,1,1,1,1,1
4078310,1,1,1,1,1
4078567,3,2,0,0,0
4078671,2,1,1,2,0
4079012,2,2,1,1,1
4079100,3,7,5,0,0
4079224,1,1,1,1,0
4079244,2,2,0,0,0
4079273,1,1,2,2,1
4079311,5,3,3,0,0
4079351,1,1,1,1,8
4079367,1,1,1,1,3
4079476,1,2,2,2,1
4079649,1,1,1,1,1
4079737,2,2,3,3,1
4079742,1,1,1,1,1
4079950,3,2,1,1,1
4079997,2,2,1,1,0
4080006,1,1,1,1,1
4080024,1,1,1,1,1
4080034,1,1,1,1,1
4080071,1,1,1,1,1
4080079,1,1,1,1,1
4080093,1,1,1,1,2
4080119,5,1,1,0,0
4080372,5,1,1,1,1
4080376,1,1,1,1,1
4080420,3,3,1,1,1
4080448,4,2,2,1,0
4080542,2,2,1,1,1
4080566,1,1,1,1,1
4080610,2,0,0,0,0
4080642,1,1,1,1,1
4080779,9,3,3,3,1
4080806,3,1,1,1,0
4080919,1,2,0,0,0
4080972,6,5,1,2,1
4080982,1,2,1,1,1
4081000,3,1,1,2,4
4081122,4,4,2,1,1
4081136,1,1,0,0,0
4081355,2,3,1,0,0
4081389,2,1,1,1,0
4081392,2,0,0,0,0
4081470,2,2,2,2,1
4081573,1,1,1,1,1
4081642,2,2,1,1,1
4081712,4,1,0,0,0
4082109,1,0,0,0,0
4082227,1,1,1,1,1
4082452,0,0,0,0,1
4082474,1,1,1,1,1
4082489,1,2,1,1,1
4082500,2,3,4,3,3
4082632,1,1,0,0,0
4082669,3,1,0,0,0
4082786,2,0,0,0,0
4082920,2,1,1,1,1
4082955,2,1,0,0,0
4082958,1,1,1,1,0
4082961,1,1,1,1,1
4083216,1,1,1,1,1
4083243,2,2,2,1,2
4083351,2,2,2,0,0
4083454,2,0,0,0,0
4083470,2,1,1,1,1
4083477,2,1,1,0,0
4083579,4,6,6,3,1
4083612,1,2,1,1,1
4083619,4,3,3,1,1
4083799,2,1,1,1,1
4083801,4,2,0,0,0
4083899,1,1,1,1,3
4083986,1,1,1,0,0
4084333,1,1,1,1,7
4084352,1,1,1,1,1
4084428,1,1,1,1,1
4084441,3,3,3,2,0
4084575,1,1,1,1,6
4084703,1,1,0,0,0
4084839,1,1,1,1,1
4084966,1,1,1,1,1
4085154,1,1,1,1,1
4085168,1,1,1,1,1
4085199,2,1,1,1,2
4085238,1,1,1,1,1
4085239,2,2,2,2,1
4085328,6,0,0,0,0
4085446,1,0,0,0,0
4085599,1,2,1,0,0
4085633,1,1,0,0,0
4085676,1,1,1,1,1
4085693,2,0,0,0,0
4085711,1,1,1,1,1
4085739,7,2,3,1,0
4085930,2,1,1,0,0
4085994,1,1,1,1,1
4086018,1,1,1,1,1
4086061,1,1,0,0,0
4086135,1,1,1,1,1
4086329,1,1,1,1,1
4086337,1,1,1,1,7
4086356,1,1,1,1,1
4086443,1,1,1,1,1
4086452,1,1,0,0,0
4086473,3,2,1,1,1
4086479,1,1,1,1,1
4086613,1,1,1,1,1
4086651,2,2,1,1,2
4086711,1,2,3,3,1
4087034,1,1,1,1,1
4087105,2,1,1,1,0
4087259,2,1,1,1,1
4087305,2,1,1,1,1
4087635,1,1,1,1,1
4087696,1,1,1,1,1
4087981,1,1,1,1,1
4088089,3,0,0,0,0
4088108,1,1,1,1,1
4088218,3,2,2,2,1
4088251,1,0,0,0,0
4088467,1,0,0,0,0
4088481,2,2,1,1,1
4088681,2,2,1,1,1
4088770,1,1,2,1,1
4088829,3,1,0,0,0
4088918,1,1,1,1,1
4088978,5,4,1,1,1
4089005,2,1,1,1,1
4089083,2,2,2,3,1
4089089,1,1,1,1,0
4089185,8,5,4,0,0
4089272,2,2,2,1,1
4089423,1,2,2,2,1
4089647,1,1,1,1,1
4089762,1,1,1,1,1
4089871,1,1,1,1,1
4089994,1,1,2,2,1
4090058,1,1,1,1,1
4090143,9,4,4,1,1
4090185,3,1,1,1,1
4090201,0,0,0,0,1
4090225,1,1,0,0,0
4090393,1,1,1,1,1
4090544,2,1,1,0,0
4090569,1,0,0,0,0
4090580,2,2,1,1,1
4090619,1,1,1,1,1
4090794,5,5,3,2,1
4090843,2,2,1,1,2
4090924,2,1,1,1,0
4090961,12,0,0,0,0
4091041,1,1,1,1,1
4091136,3,3,2,2,1
4091150,2,0,0,0,0
4091554,1,1,1,1,1
4091577,1,1,1,1,1
4091619,1,1,1,1,1
4091721,1,1,1,1,1
4091772,1,0,0,0,0
4091802,2,2,3,4,2
4091876,1,1,1,1,1
4092058,2,1,2,2,2
4092073,4,2,0,0,0
4092101,1,1,1,1,1
4092211,2,2,1,1,1
4092242,2,1,1,1,0
4092252,7,2,2,1,0
4092262,1,0,0,0,0
4092432,3,3,3,2,1
4092516,4,4,4,2,1
4092534,2,2,1,1,1
4092568,1,1,1,1,1
4092629,1,1,1,1,2
4092631,1,1,1,1,1
4093080,1,1,0,0,0
4093095,3,1,1,1,0
4093254,1,1,1,1,1
4093477,4,3,4,2,2
4093599,1,1,1,1,1
4093610,1,1,1,1,1
4093619,3,0,0,0,0
4093635,1,1,1,1,1
4093677,1,1,1,1,1
4093816,1,1,1,1,1
4093817,1,2,3,0,0
4094074,1,1,0,0,0
4094092,1,1,1,1,1
4094154,0,0,1,1,0
4094294,4,2,3,1,1
4094322,1,2,0,0,0
4094463,1,1,1,2,1
4094466,2,0,0,0,0
4094513,1,1,1,1,1
4094805,1,0,0,0,0
4094895,4,1,1,1,0
4094897,1,0,0,0,0
4094929,3,1,0,0,0
4095091,1,2,2,1,1
4095211,1,1,1,1,1
4095279,5,2,2,2,0
4095325,2,1,1,1,1
4095476,2,1,0,0,0
4095609,1,1,1,0,0
4095656,1,1,2,2,1
4095697,1,5,1,1,2
4095763,1,0,0,0,0
4095888,1,1,1,5,0
4096017,1,1,1,1,2
4096033,3,2,1,1,2
4096122,1,0,0,0,0
4096272,1,1,1,3,0
4096293,1,1,1,1,1
4096463,1,1,1,3,1
4096577,2,2,2,1,0
4096581,2,0,0,0,0
4096660,1,1,1,1,1
4096758,8,9,3,3,1
4097047,2,2,1,1,1
4097059,0,0,0,0,3
4097149,2,2,1,1,1
4097289,2,2,1,1,0
4097339,3,2,2,2,1
4097371,2,2,1,1,1
4097389,6,4,2,2,0
4097570,8,7,3,2,4
4097842,1,1,1,1,0
4097903,2,1,1,1,9
4097955,1,1,1,1,1
4097959,1,0,0,0,0
4097966,1,1,1,1,1
4098071,4,6,5,0,0
4098097,2,2,1,1,2
4098186,1,1,1,1,2
4098272,2,2,2,1,1
4098282,6,2,1,1,1
4098393,1,0,0,0,0
4098436,1,1,1,1,1
4098497,1,1,2,1,1
4098525,1,1,2,2,2
4098644,2,0,0,0,0
4098855,3,0,0,0,0
4098868,1,1,1,1,0
4098881,1,1,0,0,0
4098943,4,3,3,3,1
4098999,1,1,1,1,0
4099097,1,0,0,0,0
4099147,1,2,1,0,0
4099305,2,2,1,1,1
4099308,2,0,0,0,0
4099573,1,1,1,1,1
4099580,2,3,1,1,1
4099602,2,1,0,0,0
4099626,1,1,1,1,1
4099829,1,1,1,1,1
4100037,7,6,1,1,5
4100161,1,1,1,1,1
4100291,1,1,1,1,3
4100417,4,2,1,1,1
4100506,2,1,0,0,0
4100548,1,1,1,1,1
4100611,5,0,0,0,0
4100642,2,2,1,1,1
4100825,1,1,1,1,1
4100859,1,1,1,1,3
4100887,1,0,0,0,0
4101005,1,1,1,1,1
4101033,1,1,1,1,1
4101258,3,0,0,0,0
4101565,2,2,2,2,1
4101587,1,1,1,1,2
4101739,1,1,1,1,1
4101801,6,1,1,1,1
4101888,1,1,1,1,1
4101897,1,1,1,1,1
4101933,1,1,1,1,1
4102060,1,1,1,1,1
4102238,1,1,1,1,1
4102473,1,1,1,1,1
4102524,4,3,3,1,1
4102668,1,1,1,1,1
4102689,1,1,1,1,1
4102723,1,1,1,1,2
4102857,3,0,0,0,0
4102874,1,1,1,1,1
4102972,4,3,1,1,2
4103233,2,2,2,1,1
4103422,3,2,1,1,0
4103488,4,5,4,2,1
4103512,1,0,0,0,0
4103576,4,2,2,1,0
4103750,2,2,1,1,2
4103800,1,1,1,1,1
4103879,1,1,1,1,1
4104089,1,1,1,1,0
4104113,3,0,0,0,0
4104125,1,1,1,1,3
4104199,16,2,1,2,1
4104207,1,0,0,0,0
4104344,6,0,0,0,0
4104349,1,1,1,0,0
4104351,3,1,1,1,0
4104396,1,1,1,1,1
4104437,4,3,3,2,1
4104463,6,3,0,0,0
4104497,1,1,1,1,1
4104507,2,2,1,1,1
4104755,1,1,1,1,1
4104894,1,1,1,1,5
4104924,0,3,1,2,0
4105003,1,1,0,0,0
4105018,1,1,1,1,2
4105113,3,1,1,1,1
4105116,1,1,1,1,3
4105118,1,1,1,1,2
4105263,1,1,1,1,1
4105273,1,1,1,1,1
4105373,2,2,2,2,0
4105564,1,1,2,2,1
4105580,1,0,0,0,0
4105661,2,0,0,0,0
4105668,2,1,1,1,1
4105704,3,2,1,1,1
4105796,1,1,1,1,1
4105818,4,2,1,1,0
4105875,3,1,1,1,0
4106003,1,0,0,0,0
4106010,1,1,1,1,0
4106072,3,3,1,1,1
4106117,2,1,1,1,0
4106173,1,1,1,1,1
4106216,1,1,1,1,1
4106290,1,2,2,1,1
4106308,1,1,1,1,1
4106356,3,1,0,0,0
4106367,1,1,2,2,1
4106413,1,1,1,1,1
4106414,3,1,1,1,0
4106455,1,1,1,1,1
4106464,1,1,1,1,1
4106495,4,2,1,1,1
4106502,2,1,1,2,0
4106600,1,1,1,1,1
4106730,1,0,0,0,0
4106776,1,1,1,1,2
4106857,1,1,1,0,0
4106941,1,1,1,1,1
4107065,1,1,1,1,2
4107142,9,5,2,2,2
4107185,4,3,1,1,1
4107209,3,2,2,2,1
4107255,3,1,1,0,0
4107479,1,1,1,1,1
4107517,2,1,1,1,1
4107591,1,1,1,1,1
4107645,1,1,1,1,1
4107722,1,1,1,1,2
4107723,3,2,0,0,0
4107762,1,0,0,0,0
4107769,1,1,1,1,1
4107862,2,1,1,1,3
4107864,3,1,1,1,1
4107878,1,1,1,1,1
4107899,2,1,1,0,0
4108118,2,2,1,0,0
4108135,4,1,1,1,1
4108219,3,1,1,1,1
4108238,1,1,1,1,1
4108261,1,2,2,1,1
4108295,3,2,2,2,1
4108368,5,3,0,0,0
4108404,1,1,1,1,1
4108500,2,2,1,1,1
4108542,4,5,4,2,1
4108566,1,1,1,1,2
4108730,2,2,1,1,1
4108798,10,10,0,0,0
4108799,4,2,1,1,0
4108838,1,1,1,1,1
4108854,2,1,1,0,0
4108987,1,1,1,1,1
4109046,1,1,1,1,1
4109182,1,1,1,1,1
4109322,2,1,1,1,1
4109359,1,1,1,1,1
4109719,1,1,1,1,1
4109815,1,1,1,1,1
4109861,0,0,0,0,4
4109892,1,1,1,1,2
4109948,1,1,1,1,1
4109954,2,1,1,1,0
4110011,3,0,0,0,0
4110040,1,1,1,1,1
4110049,1,1,1,1,1
4110159,1,1,1,1,2
4110164,2,2,1,1,2
4110312,4,4,3,1,0
4110494,11,4,1,1,0
4110552,1,1,1,1,1
4110624,1,1,1,1,0
4111119,4,1,0,0,0
4111144,1,1,1,1,1
4111162,1,1,1,1,1
4111235,3,2,2,2,0
4111496,1,1,1,1,0
4111592,1,1,1,1,1
4111618,1,1,1,1,4
4111700,1,1,1,1,1
4111764,1,2,2,1,1
4111814,1,1,1,1,1
4112038,3,1,1,1,1
4112067,1,1,1,1,1
4112085,3,1,1,1,1
4112213,5,4,4,2,1
4112248,2,2,1,1,4
4112272,2,2,0,0,0
4112456,4,6,3,3,1
4112474,6,4,2,2,1
4112547,1,1,1,1,2
4112563,1,1,1,1,1
4112703,3,2,2,2,1
4112892,3,1,0,0,0
4113140,1,1,1,1,1
4113295,1,1,0,0,0
4113330,1,1,1,1,1
4113394,7,1,1,0,0
4113688,2,2,1,1,1
4113740,1,1,1,1,1
4113774,1,2,2,1,1
4113795,1,2,3,3,1
4113974,2,1,1,1,0
4114037,2,2,1,1,1
4114123,1,2,1,1,1
4114131,1,1,1,1,2
4114254,3,6,1,1,1
4114380,4,2,1,1,1
4114459,1,1,1,1,1
4114730,2,2,1,1,1
4114822,1,1,1,1,1
4114966,1,2,1,1,1
4115313,1,1,1,1,1
4115450,2,1,1,0,0
4115478,4,1,1,0,0
4115524,1,1,1,1,0
4115540,1,1,1,1,0
4115669,1,0,0,0,0
4115684,1,1,1,1,3
4115859,3,2,1,1,3
4115939,1,1,1,1,1
4116051,1,1,1,0,0
4116109,3,1,1,1,1
4116317,1,1,1,1,1
4116372,1,1,1,1,1
4116392,3,2,0,0,0
4116430,1,1,1,1,1
4116566,5,2,2,1,1
4116584,1,1,1,1,0
4116602,4,6,3,2,1
4116628,1,1,1,1,1
4116719,2,2,1,1,1
4116731,1,1,0,0,0
4116773,1,2,2,2,1
4116837,3,4,2,1,1
4116871,1,1,1,1,1
4116902,3,1,1,1,1
4117083,3,1,0,0,0
4117099,1,0,0,0,0
4117150,1,2,2,1,1
4117219,1,1,1,0,0
4117315,2,2,1,1,1
4117400,4,1,1,1,1
4117452,1,1,1,1,1
4117506,1,1,1,1,0
4117569,2,1,1,1,1
4117725,2,1,1,1,1
4117739,2,1,1,2,0
4117759,1,1,1,1,2
4117870,1,0,0,0,0
4117878,2,1,1,1,1
4117900,2,0,0,0,0
4117938,2,1,1,1,1
4118034,2,2,1,1,1
4118114,1,1,1,1,4
4118156,1,1,1,1,1
4118208,1,1,1,1,1
4118402,3,0,0,0,0
4118414,1,2,1,1,3
4118433,1,2,1,1,1
4118627,1,1,1,1,1
4118752,1,1,1,1,1
4118789,2,1,1,1,1
4119066,1,1,1,1,1
4119087,1,0,0,0,0
4119115,2,2,2,2,4
4119128,2,1,0,0,0
4119349,1,1,1,1,1
4119453,1,1,1,1,1
4119458,2,2,2,1,1
4119555,4,2,0,0,0
4119655,4,2,1,0,0
4119747,2,3,0,0,0
4119789,2,3,3,2,1
4119835,2,1,1,1,1
4119895,4,5,2,1,1
4119989,1,1,1,1,0
4120090,1,0,0,0,0
4120126,1,1,1,1,2
4120163,2,0,0,0,0
4120229,2,1,1,1,1
4120299,2,1,0,0,0
4120374,1,1,1,1,3
4120456,1,1,1,1,3
4120526,1,1,1,1,1
4120561,1,0,0,0,0
4120604,1,1,1,1,1
4120744,1,0,0,0,0
4120771,1,1,1,1,1
4120798,1,1,1,1,1
4120804,3,0,0,0,0
4120873,1,0,0,0,0
4121001,2,1,1,0,0
4121043,2,2,2,2,4
4121100,2,1,1,1,1
4121121,1,1,1,1,3
4121144,4,1,1,1,0
4121290,2,3,3,1,1
4121303,1,0,0,0,0
4121333,3,1,1,1,1
4121351,1,1,1,1,1
4121411,1,1,1,1,1
4121447,1,1,1,1,1
4121467,4,1,1,1,2
4121468,1,1,1,1,1
4121523,1,1,1,1,1
4121606,1,1,1,1,1
4121658,2,3,1,1,1
4121692,1,1,1,1,2
4121728,2,2,0,0,0
4121939,3,3,4,2,1
4121995,3,0,0,0,0
4122000,1,1,0,0,0
4122209,1,1,1,1,1
4122250,1,1,1,1,1
4122278,2,1,0,0,0
4122372,2,1,1,1,1
4122408,1,1,1,1,1
4122475,4,0,0,0,0
4122503,3,0,0,0,0
4122506,1,1,1,1,3
4122600,3,1,2,1,1
4122618,1,1,1,1,1
4122860,1,1,1,1,2
4122934,2,2,2,2,1
4123026,1,1,1,1,2
4123056,1,1,1,1,2
4123058,1,1,1,1,1
4123096,8,5,5,4,3
4123102,2,2,2,1,1
4123242,1,1,1,1,2
4123292,2,2,3,0,0
4123326,1,1,1,1,1
4123379,1,0,0,0,0
4123455,4,0,0,0,0
4123542,1,1,1,1,1
4123651,1,1,1,1,1
4123816,1,1,2,2,1
4123824,6,4,1,1,0
4123843,1,1,1,1,0
4124037,5,0,0,0,0
4124100,1,1,1,2,1
4124205,2,2,1,1,1
4124289,3,3,3,2,1
4124476,1,1,1,1,3
4124550,2,1,0,0,0
4124574,1,1,2,1,1
4124586,1,2,3,2,1
4124913,2,2,1,1,1
4124925,5,2,0,0,0
4124928,1,1,1,1,1
4124935,2,2,2,1,1
4124954,2,2,3,3,1
4125085,1,1,1,1,1
4125242,1,1,1,1,1
4125379,1,2,1,1,1
4125443,2,2,1,1,1
4125670,1,1,1,1,1
4125675,1,1,1,1,1
4125715,12,7,1,1,1
4125746,2,1,1,0,0
4125790,1,2,2,1,1
4125932,1,1,1,1,1
4125958,2,1,1,1,1
4126080,1,1,1,1,2
4126178,2,1,1,0,0
4126206,3,2,1,1,2
4126428,4,2,3,0,0
4126453,1,1,1,1,3
4126756,3,2,1,1,1
4126924,1,1,1,1,1
4127054,3,1,1,1,20
4127263,9,6,4,0,0
4127282,1,1,2,2,1
4127322,3,1,0,0,0
4127329,1,1,1,1,1
4127440,2,4,3,2,1
4127490,1,1,0,0,0
4127511,1,1,1,3,0
4127532,1,1,1,1,1
4127548,5,4,1,1,2
4127597,5,2,1,1,3
4127622,1,1,1,1,0
4127757,1,0,0,0,0
4127833,1,1,2,2,1
4127957,1,1,1,1,1
4128232,2,2,1,1,1
4128254,2,1,1,1,5
4128373,2,0,0,0,0
4128418,2,2,0,0,0
4128655,1,1,1,1,1
4128771,1,1,1,1,1
4128849,2,2,3,2,1
4128854,1,1,1,1,1
4129000,3,2,2,2,1
4129017,2,2,2,1,1
4129046,2,1,0,0,0
4129067,1,1,2,2,1
4129106,1,2,2,1,1
4129223,1,1,1,1,1
4129281,1,1,1,1,1
4129330,1,2,7,7,1
4129506,2,1,1,1,1
4129537,2,2,2,2,3
4129580,1,1,1,1,1
4129661,2,1,1,1,1
4129662,1,0,0,0,0
4129913,1,2,0,0,0
4129954,4,0,0,0,0
4129973,1,1,1,1,2
4130127,2,2,1,1,1
4130166,3,2,2,1,1
4130172,1,1,1,1,1
4130274,1,1,1,1,1
4130347,1,2,2,1,1
4130395,1,1,1,1,3
4130407,1,1,1,1,1
4130408,8,1,1,1,0
4130440,1,0,0,0,0
4130462,2,1,1,1,0
4130485,1,1,1,1,2
4130560,2,2,2,0,0
4130851,1,1,1,1,1
4130950,1,1,1,1,1
4131094,1,1,1,1,1
4131123,2,2,6,1,1
4131277,1,1,1,1,1
4131374,1,1,1,1,2
4131410,1,1,1,1,1
4131455,1,1,1,1,1
4131483,3,1,1,1,1
4131648,15,2,2,1,1
4131876,3,2,1,0,0
4132060,1,1,0,0,0
4132062,1,1,1,1,1
4132063,2,4,3,1,0
4132114,1,1,1,1,0
4132117,2,0,0,0,0
4132121,2,2,1,1,1
4132172,1,3,0,0,0
4132373,1,1,1,1,1
4132450,4,1,1,1,1
4132462,3,2,3,1,0
4132556,1,1,1,1,0
4132626,1,1,1,1,1
4132759,1,1,1,1,1
4132805,1,0,0,0,0
4132925,2,0,0,0,0
4133248,1,1,1,1,1
4133405,1,1,3,1,1
4133463,0,1,1,2,1
4133509,4,1,2,1,1
4133510,1,1,1,1,1
4133602,1,1,1,1,1
4133743,1,1,0,0,0
4133751,13,12,2,2,1
4134088,1,0,0,0,0
4134124,3,0,0,0,0
4134354,2,0,0,0,0
4134457,1,0,0,0,0
4134661,1,3,2,1,1
4134674,1,1,1,1,1
4134775,1,1,1,1,1
4134918,4,0,0,0,0
4135136,4,2,1,1,1
4135204,3,1,3,3,0
4135226,1,1,1,1,1
4135444,2,2,2,2,2
4135465,1,1,1,1,1
4135603,2,2,3,2,0
4135604,1,2,1,2,1
4135771,1,1,1,1,1
4135827,1,1,0,0,0
4135832,1,0,0,0,1
4135848,1,3,4,2,1
4135968,3,1,1,1,1
4136108,1,1,1,1,1
4136161,1,2,2,1,0
4136252,1,3,3,1,1
